# fixture_id,F3FD7C
# firmware,net-bench-2026-08-06.4
# capture_id,2
# pulse_ms,8
# requested_conversion_hz,80000
# vsns_sample_hz,40318.594
# d7s_sample_hz,40318.594
# radio_quiet,true
t_ms,bank_v,vsns_mv,d7s_mv,gate_command
3.1251,12.8526,3189,3165,1
3.1499,12.2521,3040,3189,1
3.1747,11.7242,2909,3164,1
3.1995,11.5105,2856,3189,1
3.2243,11.5629,2869,3189,1
3.2491,12.5987,3126,3186,1
3.2739,12.8486,3188,3160,1
3.2987,12.8526,3189,3189,1
3.3235,11.9055,2954,3166,1
3.3483,12.8365,3185,3163,1
3.3731,12.8526,3189,3189,1
3.3979,12.0143,2981,3189,1
3.4227,11.5912,2876,3189,1
3.4475,12.4174,3081,3189,1
3.4723,12.8526,3189,3162,1
3.4971,11.8531,2941,3189,1
3.5219,12.6874,3148,3170,1
3.5468,12.8526,3189,3183,1
3.5716,12.0466,2989,3141,1
3.5964,12.4496,3089,3166,1
3.6212,11.4461,2840,3189,1
3.6460,11.7604,2918,3189,1
3.6708,12.4214,3082,3173,1
3.6956,11.6516,2891,3082,1
3.7204,12.8526,3189,3167,1
3.7452,12.5141,3105,3179,1
3.7700,11.8048,2929,3167,1
3.7948,11.6516,2891,3189,1
3.8196,11.9055,2954,3150,1
3.8444,12.6028,3127,3160,1
3.8692,12.1876,3024,3174,1
3.8940,12.3327,3060,3156,1
3.9188,12.3005,3052,3189,1
3.9436,12.1151,3006,3169,1
3.9684,12.7075,3153,3177,1
3.9932,12.3851,3073,3167,1
4.0180,11.8007,2928,3189,1
4.0428,12.8526,3189,3130,1
4.0676,12.5342,3110,3168,1
4.0924,10.8214,2685,3160,1
4.1172,11.4622,2844,3159,1
4.1420,12.6672,3143,3166,1
4.1668,12.8526,3189,3189,1
4.1916,12.8526,3189,3189,1
4.2164,12.8526,3189,3189,1
4.2412,12.5423,3112,3189,1
4.2660,11.9498,2965,3189,1
4.2908,12.8526,3189,3180,1
4.3156,12.0466,2989,3189,1
4.3404,11.2365,2788,3167,1
4.3652,12.8526,3189,3165,1
4.3900,12.2682,3044,3189,1
4.4148,11.4783,2848,3189,1
4.4396,12.4818,3097,3189,1
4.4644,12.8526,3189,3179,1
4.4892,12.6672,3143,3189,1
4.5140,12.8325,3184,3137,1
4.5388,12.8526,3189,3189,1
4.5637,12.3287,3059,3186,1
4.5885,12.8526,3189,3162,1
4.6133,12.2320,3035,3189,1
4.6381,12.5705,3119,3155,1
4.6629,12.8164,3180,3089,1
4.6877,11.7886,2925,3166,1
4.7125,12.8526,3189,3189,1
4.7373,11.8854,2949,3157,1
4.7621,11.9378,2962,3189,1
4.7869,11.6798,2898,3189,1
4.8117,12.8526,3189,3173,1
4.8365,10.7851,2676,3149,1
4.8613,12.6068,3128,3173,1
4.8861,11.8975,2952,3189,1
4.9109,12.1836,3023,3160,1
4.9357,12.8526,3189,3180,1
4.9605,12.5705,3119,3189,1
4.9853,12.8526,3189,3181,1
5.0101,12.8526,3189,3151,1
5.0349,11.2728,2797,3160,1
5.0597,11.8048,2929,3174,1
5.0845,11.3977,2828,3172,1
5.1093,12.4859,3098,3189,1
5.1341,12.8526,3189,3189,1
5.1589,12.8526,3189,3181,1
5.1837,12.1796,3022,3189,1
5.2085,12.8365,3185,3189,1
5.2333,12.5383,3111,3115,1
5.2581,12.5786,3121,3189,1
5.2829,12.8526,3189,3189,1
5.3077,11.8531,2941,3189,1
5.3325,12.5544,3115,3149,1
5.3573,12.8526,3189,3189,1
5.3821,11.9700,2970,3159,1
5.4069,11.8652,2944,3189,1
5.4317,12.1352,3011,3154,1
5.4565,12.8526,3189,3189,1
5.4813,12.5987,3126,3189,1
5.5061,12.1514,3015,3173,1
5.5309,12.1635,3018,3189,1
5.5557,12.1594,3017,3180,1
5.5806,11.3010,2804,3189,1
5.6054,12.8526,3189,3157,1
5.6302,12.5544,3115,3156,1
5.6550,12.4859,3098,3189,1
5.6798,12.5463,3113,3189,1
5.7046,12.8526,3189,3189,1
5.7294,11.8088,2930,3189,1
5.7542,11.6032,2879,3189,1
5.7790,11.7080,2905,3189,1
5.8038,11.5226,2859,3189,1
5.8286,12.0143,2981,3189,1
5.8534,12.8526,3189,3189,1
5.8782,12.8526,3189,3189,1
5.9030,12.7680,3168,3189,1
5.9278,12.8526,3189,3189,1
5.9526,12.8204,3181,3180,1
5.9774,12.1232,3008,3189,1
6.0022,12.8526,3189,3163,1
6.0270,12.8526,3189,3180,1
6.0518,12.2602,3042,3186,1
6.0766,12.8526,3189,3189,1
6.1014,11.7886,2925,3183,1
6.1262,12.4496,3089,3185,1
