# fixture_id,F3FD7C
# firmware,net-bench-2026-08-06.4
# capture_id,6
# pulse_ms,8
# requested_conversion_hz,80000
# vsns_sample_hz,40318.594
# d7s_sample_hz,40318.594
# radio_quiet,true
t_ms,bank_v,vsns_mv,d7s_mv,gate_command
2.7283,5.1024,1266,3187,1
2.7531,5.0983,1265,3183,1
2.7779,5.0782,1260,3180,1
2.8027,5.0862,1262,3185,1
2.8275,5.0862,1262,3187,1
2.8523,5.0943,1264,3189,1
2.8771,5.0782,1260,3186,1
2.9019,5.1064,1267,3183,1
2.9267,5.1024,1266,3185,1
2.9515,5.0822,1261,3188,1
2.9763,5.0983,1265,3185,1
3.0011,5.0983,1265,3185,1
3.0259,5.0983,1265,3185,1
3.0507,5.0742,1259,3185,1
3.0755,5.0862,1262,3186,1
3.1003,5.1024,1266,3185,1
3.1251,5.0580,1255,3183,1
3.1499,5.0862,1262,3188,1
3.1747,5.0983,1265,3181,1
3.1995,5.0782,1260,3187,1
3.2243,5.0943,1264,3185,1
3.2491,5.0943,1264,3187,1
3.2739,5.0943,1264,3182,1
3.2987,5.0701,1258,3184,1
3.3235,5.0822,1261,3186,1
3.3483,5.0903,1263,3185,1
3.3731,5.0983,1265,3183,1
3.3979,5.0500,1253,3186,1
3.4227,5.1024,1266,3186,1
3.4475,5.0943,1264,3186,1
3.4723,5.0983,1265,3185,1
3.4971,5.0782,1260,3184,1
3.5219,5.0862,1262,3188,1
3.5468,5.1064,1267,3186,1
3.5716,5.0943,1264,3185,1
3.5964,5.0782,1260,3187,1
3.6212,5.0379,1250,3189,1
3.6460,5.0782,1260,3183,1
3.6708,5.0862,1262,3189,1
3.6956,5.0419,1251,3185,1
3.7204,5.0782,1260,3185,1
3.7452,5.0701,1258,3189,1
3.7700,5.0782,1260,3183,1
3.7948,5.0903,1263,3185,1
3.8196,5.1064,1267,3185,1
3.8444,5.0822,1261,3186,1
3.8692,5.0661,1257,3187,1
3.8940,5.0742,1259,3186,1
3.9188,5.0943,1264,3185,1
3.9436,5.0983,1265,3185,1
3.9684,5.0862,1262,3179,1
3.9932,5.0943,1264,3186,1
4.0180,5.0782,1260,3188,1
4.0428,5.0862,1262,3185,1
4.0676,5.0782,1260,3185,1
4.0924,5.0742,1259,3187,1
4.1172,5.0943,1264,3186,1
4.1420,5.0782,1260,3187,1
4.1668,5.0742,1259,3187,1
4.1916,5.0862,1262,3185,1
4.2164,5.0862,1262,3189,1
